,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
160,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,41.877177468924366
161,161.0,1.0,1.0,127.0,424.0,0.07,5.0,400.0,43.171409862483664
162,162.0,1.0,1.0,127.0,424.0,0.07,5.0,600.0,43.791333596394324
163,163.0,1.0,1.0,127.0,424.0,0.07,5.0,800.0,44.163672028622
164,164.0,1.0,1.0,127.0,424.0,0.07,6.0,200.0,41.92897822398259
165,165.0,1.0,1.0,127.0,424.0,0.07,6.0,400.0,43.12662614852585
166,166.0,1.0,1.0,127.0,424.0,0.07,6.0,600.0,43.81757104886739
167,167.0,1.0,1.0,127.0,424.0,0.07,6.0,800.0,44.13182029793407
168,168.0,1.0,1.0,127.0,424.0,0.1,1.0,200.0,41.43287844567028
169,169.0,1.0,1.0,127.0,424.0,0.1,1.0,400.0,41.80094625002022
170,170.0,1.0,1.0,127.0,424.0,0.1,1.0,600.0,42.262350532566245
171,171.0,1.0,1.0,127.0,424.0,0.1,1.0,800.0,42.64359327343376
172,172.0,1.0,1.0,127.0,424.0,0.1,2.0,200.0,42.645393043396886
173,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,43.386601639757856
174,174.0,1.0,1.0,127.0,424.0,0.1,2.0,600.0,43.9762190965115
175,175.0,1.0,1.0,127.0,424.0,0.1,2.0,800.0,44.31883662201997
176,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,42.22955067860472
177,177.0,1.0,1.0,127.0,424.0,0.1,3.0,400.0,43.5241786582223
178,178.0,1.0,1.0,127.0,424.0,0.1,3.0,600.0,43.97614641257917
179,179.0,1.0,1.0,127.0,424.0,0.1,3.0,800.0,44.382903399437424
180,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,42.48025984930323
181,181.0,1.0,1.0,127.0,424.0,0.1,4.0,400.0,43.583672203013926
182,182.0,1.0,1.0,127.0,424.0,0.1,4.0,600.0,44.04567403139645
183,183.0,1.0,1.0,127.0,424.0,0.1,4.0,800.0,44.53255680191885
