,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
266,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,1.3919509739827531,104,75,313
787,871.0,1.0,1.0,1258.0,424.0,0.03,2.0,800.0,1.2267794107447676,104,20,313
245,360.0,1.0,1.0,317.0,424.0,0.1,1.0,200.0,1.3780492071278023,169,54,314
870,936.0,1.0,1.0,1258.0,424.0,0.1,1.0,200.0,1.254224220118543,169,103,314
433,552.0,1.0,1.0,635.0,424.0,0.1,1.0,200.0,1.2987751110541963,169,50,314
602,744.0,1.0,1.0,953.0,424.0,0.1,1.0,200.0,1.256463564019232,169,27,314
79,168.0,1.0,1.0,127.0,424.0,0.1,1.0,200.0,1.8725556559064065,169,80,314
676,645.0,1.0,1.0,953.0,424.0,0.007,6.0,400.0,1.2800540353191563,70,101,328
117,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,1.950821816782256,130,118,328
427,555.0,1.0,1.0,635.0,424.0,0.1,1.0,800.0,1.2975025588319682,172,44,328
632,705.0,1.0,1.0,953.0,424.0,0.05,3.0,400.0,1.2630749302579078,130,57,328
789,897.0,1.0,1.0,1258.0,424.0,0.05,3.0,400.0,1.2277986614935306,130,22,328
825,939.0,1.0,1.0,1258.0,424.0,0.1,1.0,800.0,1.2351379423846376,172,58,328
422,513.0,1.0,1.0,635.0,424.0,0.05,3.0,400.0,1.296202530511902,130,39,328
283,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,1.4163946005984056,130,92,328
272,363.0,1.0,1.0,317.0,424.0,0.1,1.0,800.0,1.4036205017921886,172,81,328
441,453.0,1.0,1.0,635.0,424.0,0.007,6.0,400.0,1.3013274518731677,70,58,328
216,261.0,1.0,1.0,317.0,424.0,0.007,6.0,400.0,1.3605979688791168,70,25,328
454,438.0,1.0,1.0,635.0,424.0,0.007,2.0,600.0,1.304402797080032,55,71,328
45,54.0,1.0,1.0,127.0,424.0,0.007,2.0,600.0,1.8084483798477125,55,46,328
22,69.0,1.0,1.0,127.0,424.0,0.007,6.0,400.0,1.7690147330313089,70,23,328
577,747.0,1.0,1.0,953.0,424.0,0.1,1.0,800.0,1.2422507943071246,172,2,328
888,837.0,1.0,1.0,1258.0,424.0,0.007,6.0,400.0,1.268837010322405,70,121,328
884,822.0,1.0,1.0,1258.0,424.0,0.007,2.0,600.0,1.267213723201942,55,117,328
663,630.0,1.0,1.0,953.0,424.0,0.007,2.0,600.0,1.2749384569251407,55,88,328
142,171.0,1.0,1.0,127.0,424.0,0.1,1.0,800.0,1.9977658267447491,172,143,328
197,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,1.351619151946257,55,6,328
847,867.0,1.0,1.0,1258.0,424.0,0.03,1.0,800.0,1.2417968212832615,100,80,330
442,483.0,1.0,1.0,635.0,424.0,0.03,1.0,800.0,1.3015676532056344,100,59,330
622,675.0,1.0,1.0,953.0,424.0,0.03,1.0,800.0,1.2601938271141675,100,47,330
92,99.0,1.0,1.0,127.0,424.0,0.03,1.0,800.0,1.8970230771686416,100,93,330
242,291.0,1.0,1.0,317.0,424.0,0.03,1.0,800.0,1.376180432473528,100,51,330
220,257.0,1.0,1.0,317.0,424.0,0.007,5.0,400.0,1.361616518016899,66,29,331
21,65.0,1.0,1.0,127.0,424.0,0.007,5.0,400.0,1.7688184072629651,66,22,331
435,449.0,1.0,1.0,635.0,424.0,0.007,5.0,400.0,1.2995288045449749,66,52,331
889,833.0,1.0,1.0,1258.0,424.0,0.007,5.0,400.0,1.2690097122159885,66,122,331
681,641.0,1.0,1.0,953.0,424.0,0.007,5.0,400.0,1.2841591018842815,66,106,331
282,305.0,1.0,1.0,317.0,424.0,0.03,5.0,400.0,1.4162339158847392,114,91,334
626,689.0,1.0,1.0,953.0,424.0,0.03,5.0,400.0,1.2608782800807743,114,51,334
198,269.0,1.0,1.0,317.0,424.0,0.01,2.0,400.0,1.352624579935786,78,7,334
456,461.0,1.0,1.0,635.0,424.0,0.01,2.0,400.0,1.3053343988057071,78,73,334
891,845.0,1.0,1.0,1258.0,424.0,0.01,2.0,400.0,1.270133126751494,78,124,334
94,113.0,1.0,1.0,127.0,424.0,0.03,5.0,400.0,1.89853170440243,114,95,334
795,881.0,1.0,1.0,1258.0,424.0,0.03,5.0,400.0,1.2285357555281395,114,28,334
452,497.0,1.0,1.0,635.0,424.0,0.03,5.0,400.0,1.3037815289743506,114,69,334
37,77.0,1.0,1.0,127.0,424.0,0.01,2.0,400.0,1.805040826153492,78,38,334
667,653.0,1.0,1.0,953.0,424.0,0.01,2.0,400.0,1.2775862279839871,78,92,334
892,799.0,1.0,1.0,1258.0,424.0,0.005,2.0,800.0,1.2705627937556114,32,125,340
668,607.0,1.0,1.0,953.0,424.0,0.005,2.0,800.0,1.2776842473675474,32,93,340
201,223.0,1.0,1.0,317.0,424.0,0.005,2.0,800.0,1.35352573251297,32,10,340
36,31.0,1.0,1.0,127.0,424.0,0.005,2.0,800.0,1.8048394048864331,32,37,340
458,415.0,1.0,1.0,635.0,424.0,0.005,2.0,800.0,1.3055976165732976,32,75,340
463,556.0,1.0,1.0,635.0,424.0,0.1,2.0,200.0,1.3078606154651216,173,80,342
258,364.0,1.0,1.0,317.0,424.0,0.1,2.0,200.0,1.3858969181240766,173,67,342
107,172.0,1.0,1.0,127.0,424.0,0.1,2.0,200.0,1.929315620936507,173,108,342
619,748.0,1.0,1.0,953.0,424.0,0.1,2.0,200.0,1.2593736167357648,173,44,342
810,940.0,1.0,1.0,1258.0,424.0,0.1,2.0,200.0,1.2321584261194138,173,43,342
232,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,1.3693966227028425,122,41,343
30,34.0,1.0,1.0,127.0,424.0,0.005,3.0,600.0,1.7773608307142248,35,31,343
209,226.0,1.0,1.0,317.0,424.0,0.005,3.0,600.0,1.3573429937035588,35,18,343
893,802.0,1.0,1.0,1258.0,424.0,0.005,3.0,600.0,1.2714565106942797,35,126,343
91,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,1.8922847657893107,122,92,343
679,610.0,1.0,1.0,953.0,424.0,0.005,3.0,600.0,1.2820751392629988,35,104,343
636,697.0,1.0,1.0,953.0,424.0,0.05,1.0,400.0,1.2639604980914876,122,61,343
859,889.0,1.0,1.0,1258.0,424.0,0.05,1.0,400.0,1.2489525543259352,122,92,343
440,505.0,1.0,1.0,635.0,424.0,0.05,1.0,400.0,1.3008514423798054,122,57,343
447,418.0,1.0,1.0,635.0,424.0,0.005,3.0,600.0,1.3024076732157726,35,64,343
449,520.0,1.0,1.0,635.0,424.0,0.05,5.0,200.0,1.3025630623193545,137,66,344
271,328.0,1.0,1.0,317.0,424.0,0.05,5.0,200.0,1.4025472517221234,137,80,344
801,904.0,1.0,1.0,1258.0,424.0,0.05,5.0,200.0,1.2297809956210874,137,34,344
89,136.0,1.0,1.0,127.0,424.0,0.05,5.0,200.0,1.885947934166317,137,90,344
649,712.0,1.0,1.0,953.0,424.0,0.05,5.0,200.0,1.269565722620598,137,74,344
634,674.0,1.0,1.0,953.0,424.0,0.03,1.0,600.0,1.263640538026664,99,59,347
855,866.0,1.0,1.0,1258.0,424.0,0.03,1.0,600.0,1.2476837613875955,99,88,347
86,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,1.8820919158265472,99,87,347
239,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,1.372019801939533,99,48,347
448,482.0,1.0,1.0,635.0,424.0,0.03,1.0,600.0,1.3025546294397876,99,65,347
444,528.0,1.0,1.0,635.0,424.0,0.07,1.0,200.0,1.3019198893230175,145,61,350
230,336.0,1.0,1.0,317.0,424.0,0.07,1.0,200.0,1.368820765178272,145,39,350
77,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,1.865098820955762,145,78,350
645,720.0,1.0,1.0,953.0,424.0,0.07,1.0,200.0,1.2679095569521923,145,70,350
869,912.0,1.0,1.0,1258.0,424.0,0.07,1.0,200.0,1.2539799678458,145,102,350
646,752.0,1.0,1.0,953.0,424.0,0.1,3.0,200.0,1.2685261358174202,177,71,355
123,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,1.962167786030906,177,124,355
298,368.0,1.0,1.0,317.0,424.0,0.1,3.0,200.0,1.4278994516365966,177,107,355
421,560.0,1.0,1.0,635.0,424.0,0.1,3.0,200.0,1.2958348898049488,177,38,355
782,944.0,1.0,1.0,1258.0,424.0,0.1,3.0,200.0,1.2219457036254542,177,15,355
793,917.0,1.0,1.0,1258.0,424.0,0.07,2.0,400.0,1.2283398574136724,150,26,361
119,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,1.9587376070338944,150,120,361
473,533.0,1.0,1.0,635.0,424.0,0.07,2.0,400.0,1.3137595368133137,150,90,361
270,341.0,1.0,1.0,317.0,424.0,0.07,2.0,400.0,1.3998102915683002,150,79,361
621,725.0,1.0,1.0,953.0,424.0,0.07,2.0,400.0,1.2601070405099677,150,46,361
73,97.0,1.0,1.0,127.0,424.0,0.03,1.0,400.0,1.85426287609576,98,74,365
653,673.0,1.0,1.0,953.0,424.0,0.03,1.0,400.0,1.270733766997132,98,78,365
275,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,1.409685002552915,127,84,365
229,289.0,1.0,1.0,317.0,424.0,0.03,1.0,400.0,1.3681510262907015,98,38,365
476,510.0,1.0,1.0,635.0,424.0,0.05,2.0,600.0,1.3177897510925691,127,93,365
874,865.0,1.0,1.0,1258.0,424.0,0.03,1.0,400.0,1.2572203012356309,98,107,365
451,481.0,1.0,1.0,635.0,424.0,0.03,1.0,400.0,1.3031509968948989,98,68,365
127,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,1.9667194062225224,127,128,365
610,702.0,1.0,1.0,953.0,424.0,0.05,2.0,600.0,1.2575950365009034,127,35,365
792,894.0,1.0,1.0,1258.0,424.0,0.05,2.0,600.0,1.2280143670862662,127,25,365
276,332.0,1.0,1.0,317.0,424.0,0.05,6.0,200.0,1.4106544129499037,141,85,367
467,524.0,1.0,1.0,635.0,424.0,0.05,6.0,200.0,1.3096343197765477,141,84,367
809,908.0,1.0,1.0,1258.0,424.0,0.05,6.0,200.0,1.2319730541121972,141,42,367
88,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,1.8836814539287372,141,89,367
642,716.0,1.0,1.0,953.0,424.0,0.05,6.0,200.0,1.2663245793500708,141,67,367
651,686.0,1.0,1.0,953.0,424.0,0.03,4.0,600.0,1.2697305990911725,111,76,369
769,878.0,1.0,1.0,1258.0,424.0,0.03,4.0,600.0,1.2113144462848358,111,2,369
459,494.0,1.0,1.0,635.0,424.0,0.03,4.0,600.0,1.3056162916873488,111,76,369
289,302.0,1.0,1.0,317.0,424.0,0.03,4.0,600.0,1.4233903604736204,111,98,369
116,110.0,1.0,1.0,127.0,424.0,0.03,4.0,600.0,1.9480913568999292,111,117,369
224,312.0,1.0,1.0,317.0,424.0,0.05,1.0,200.0,1.3655440548455728,121,33,372
661,696.0,1.0,1.0,953.0,424.0,0.05,1.0,200.0,1.2745040396091658,121,86,372
450,504.0,1.0,1.0,635.0,424.0,0.05,1.0,200.0,1.3025756206190244,121,67,372
69,120.0,1.0,1.0,127.0,424.0,0.05,1.0,200.0,1.8457542754784504,121,70,372
883,888.0,1.0,1.0,1258.0,424.0,0.05,1.0,200.0,1.2664764286367636,121,116,372
798,928.0,1.0,1.0,1258.0,424.0,0.07,5.0,200.0,1.2289133959798488,161,31,373
466,441.0,1.0,1.0,635.0,424.0,0.007,3.0,400.0,1.309301664870234,58,83,373
690,633.0,1.0,1.0,953.0,424.0,0.007,3.0,400.0,1.291717116087112,58,115,373
214,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,1.3599613067681158,58,23,373
455,544.0,1.0,1.0,635.0,424.0,0.07,5.0,200.0,1.304688275195843,161,72,373
899,825.0,1.0,1.0,1258.0,424.0,0.007,3.0,400.0,1.2827832808079564,58,132,373
105,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,1.9148584937383943,161,106,373
305,352.0,1.0,1.0,317.0,424.0,0.07,5.0,200.0,1.4384866923243655,161,114,373
19,57.0,1.0,1.0,127.0,424.0,0.007,3.0,400.0,1.7677813746811997,58,20,373
625,736.0,1.0,1.0,953.0,424.0,0.07,5.0,200.0,1.2607814555326762,161,50,373
434,491.0,1.0,1.0,635.0,424.0,0.03,3.0,800.0,1.2991048824070672,108,51,375
786,875.0,1.0,1.0,1258.0,424.0,0.03,3.0,800.0,1.22481617206424,108,19,375
294,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,1.4253221051940017,108,103,375
650,683.0,1.0,1.0,953.0,424.0,0.03,3.0,800.0,1.2695776087808457,108,75,375
126,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,1.966094059252749,108,127,375
469,517.0,1.0,1.0,635.0,424.0,0.05,4.0,400.0,1.3107450906951217,134,86,386
639,709.0,1.0,1.0,953.0,424.0,0.05,4.0,400.0,1.2649818827248862,134,64,386
120,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,1.9589868057942823,134,121,386
299,325.0,1.0,1.0,317.0,424.0,0.05,4.0,400.0,1.4302570879609364,134,108,386
774,901.0,1.0,1.0,1258.0,424.0,0.05,4.0,400.0,1.2175382348786297,134,7,386
296,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,1.426450278851452,118,105,409
472,501.0,1.0,1.0,635.0,424.0,0.03,6.0,400.0,1.31215188380379,118,89,409
637,693.0,1.0,1.0,953.0,424.0,0.03,6.0,400.0,1.2643201689036128,118,62,409
95,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,1.8986280071512232,118,96,409
824,885.0,1.0,1.0,1258.0,424.0,0.03,6.0,400.0,1.2348887703652052,118,57,409
219,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,1.3614934918734425,31,28,412
903,798.0,1.0,1.0,1258.0,424.0,0.005,2.0,600.0,1.3043873127633492,31,136,412
483,414.0,1.0,1.0,635.0,424.0,0.005,2.0,600.0,1.321372818639699,31,100,412
699,606.0,1.0,1.0,953.0,424.0,0.005,2.0,600.0,1.3050018477469572,31,124,412
23,30.0,1.0,1.0,127.0,424.0,0.005,2.0,600.0,1.7706478020723193,31,24,412
462,459.0,1.0,1.0,635.0,424.0,0.01,1.0,800.0,1.3077214002245297,76,79,414
237,267.0,1.0,1.0,317.0,424.0,0.01,1.0,800.0,1.370996594928394,76,46,414
896,843.0,1.0,1.0,1258.0,424.0,0.01,1.0,800.0,1.275342415546154,76,129,414
680,651.0,1.0,1.0,953.0,424.0,0.01,1.0,800.0,1.283422208032219,76,105,414
54,75.0,1.0,1.0,127.0,424.0,0.01,1.0,800.0,1.8301660692177952,76,55,414
457,537.0,1.0,1.0,635.0,424.0,0.07,3.0,400.0,1.30554904184996,154,74,416
783,921.0,1.0,1.0,1258.0,424.0,0.07,3.0,400.0,1.2226094350508006,154,16,416
302,345.0,1.0,1.0,317.0,424.0,0.07,3.0,400.0,1.4361551589487385,154,111,416
133,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,1.982335268926756,154,134,416
656,729.0,1.0,1.0,953.0,424.0,0.07,3.0,400.0,1.271718084684766,154,81,416
800,895.0,1.0,1.0,1258.0,424.0,0.05,2.0,800.0,1.2296648802422054,128,33,424
146,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,2.0044858395635643,128,147,424
285,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,1.4191555861965428,128,94,424
629,703.0,1.0,1.0,953.0,424.0,0.05,2.0,800.0,1.261549984726919,128,54,424
479,511.0,1.0,1.0,635.0,424.0,0.05,2.0,800.0,1.3188328905617464,128,96,424
4,15.0,1.0,1.0,127.0,424.0,0.003,4.0,800.0,1.7541959682541863,16,5,430
494,399.0,1.0,1.0,635.0,424.0,0.003,4.0,800.0,1.3271255084976217,16,111,430
236,207.0,1.0,1.0,317.0,424.0,0.003,4.0,800.0,1.370913690566981,16,45,430
904,783.0,1.0,1.0,1258.0,424.0,0.003,4.0,800.0,1.306162577175364,16,137,430
707,591.0,1.0,1.0,953.0,424.0,0.003,4.0,800.0,1.314250252015205,16,132,430
776,879.0,1.0,1.0,1258.0,424.0,0.03,4.0,800.0,1.217912246543727,112,9,434
669,687.0,1.0,1.0,953.0,424.0,0.03,4.0,800.0,1.2777546419524015,112,94,434
303,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,1.436427123665692,112,112,434
471,495.0,1.0,1.0,635.0,424.0,0.03,4.0,800.0,1.3119390140149607,112,88,434
130,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,1.975256854163733,112,131,434
138,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,1.9925529259257448,131,139,440
812,898.0,1.0,1.0,1258.0,424.0,0.05,3.0,600.0,1.232895932086533,131,45,440
461,514.0,1.0,1.0,635.0,424.0,0.05,3.0,600.0,1.3068945450344116,131,78,440
644,706.0,1.0,1.0,953.0,424.0,0.05,3.0,600.0,1.266536560146,131,69,440
300,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,1.432883889651668,131,109,440
288,342.0,1.0,1.0,317.0,424.0,0.07,2.0,600.0,1.4228746001247528,151,97,446
640,726.0,1.0,1.0,953.0,424.0,0.07,2.0,600.0,1.2658603882709074,151,65,446
481,534.0,1.0,1.0,635.0,424.0,0.07,2.0,600.0,1.3190840244732065,151,98,446
804,918.0,1.0,1.0,1258.0,424.0,0.07,2.0,600.0,1.2301177575245714,151,37,446
148,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,2.0104796392852338,151,149,446
15,53.0,1.0,1.0,127.0,424.0,0.007,2.0,400.0,1.7648697123620876,54,16,448
225,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,1.365751673897638,54,34,448
908,821.0,1.0,1.0,1258.0,424.0,0.007,2.0,400.0,1.318924727358004,54,141,448
504,437.0,1.0,1.0,635.0,424.0,0.007,2.0,400.0,1.3310415944956,54,121,448
711,629.0,1.0,1.0,953.0,424.0,0.007,2.0,400.0,1.3174078055636924,54,136,448
484,480.0,1.0,1.0,635.0,424.0,0.03,1.0,200.0,1.3223732733747884,97,101,449
228,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,1.368149152429349,97,37,449
702,672.0,1.0,1.0,953.0,424.0,0.03,1.0,200.0,1.3067247715682209,97,127,449
902,864.0,1.0,1.0,1258.0,424.0,0.03,1.0,200.0,1.3039280860103395,97,135,449
48,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,1.812295439277172,97,49,449
468,498.0,1.0,1.0,635.0,424.0,0.03,5.0,600.0,1.3105817203874288,115,85,451
309,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,1.4432846298217252,115,118,451
655,690.0,1.0,1.0,953.0,424.0,0.03,5.0,600.0,1.27112414008786,115,80,451
819,882.0,1.0,1.0,1258.0,424.0,0.03,5.0,600.0,1.2338823076298229,115,52,451
115,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,1.9477828939475208,115,116,451
252,211.0,1.0,1.0,317.0,424.0,0.003,5.0,800.0,1.380246833511078,20,61,452
307,372.0,1.0,1.0,317.0,424.0,0.1,4.0,200.0,1.4403501686308875,181,116,452
687,756.0,1.0,1.0,953.0,424.0,0.1,4.0,200.0,1.2885516488704745,181,112,452
906,787.0,1.0,1.0,1258.0,424.0,0.003,5.0,800.0,1.3086090389244058,20,139,452
500,403.0,1.0,1.0,635.0,424.0,0.003,5.0,800.0,1.3297054683988818,20,117,452
470,564.0,1.0,1.0,635.0,424.0,0.1,4.0,200.0,1.311067811587566,181,87,452
709,595.0,1.0,1.0,953.0,424.0,0.003,5.0,800.0,1.3161681428137473,20,134,452
128,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,1.9692408762564613,181,129,452
775,948.0,1.0,1.0,1258.0,424.0,0.1,4.0,200.0,1.217638892832648,181,8,452
0,19.0,1.0,1.0,127.0,424.0,0.003,5.0,800.0,1.7536644352445734,20,1,452
907,791.0,1.0,1.0,1258.0,424.0,0.003,6.0,800.0,1.3097354020836,24,140,456
253,215.0,1.0,1.0,317.0,424.0,0.003,6.0,800.0,1.3803328365635648,24,62,456
503,407.0,1.0,1.0,635.0,424.0,0.003,6.0,800.0,1.3305062212059715,24,120,456
705,599.0,1.0,1.0,953.0,424.0,0.003,6.0,800.0,1.3136539167969423,24,130,456
3,23.0,1.0,1.0,127.0,424.0,0.003,6.0,800.0,1.75412405729299,24,4,456
47,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,1.8116105875541,75,48,461
704,650.0,1.0,1.0,953.0,424.0,0.01,1.0,600.0,1.3082050760751078,75,129,461
487,458.0,1.0,1.0,635.0,424.0,0.01,1.0,600.0,1.322841939329856,75,104,461
233,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,1.369467742508987,75,42,461
905,842.0,1.0,1.0,1258.0,424.0,0.01,1.0,600.0,1.3064476056503938,75,138,461
2,11.0,1.0,1.0,127.0,424.0,0.003,3.0,800.0,1.7538054128738527,12,3,470
910,779.0,1.0,1.0,1258.0,424.0,0.003,3.0,800.0,1.3240125635136009,12,143,470
249,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,1.3791187500372295,12,58,470
507,395.0,1.0,1.0,635.0,424.0,0.003,3.0,800.0,1.3369251943087086,12,124,470
717,587.0,1.0,1.0,953.0,424.0,0.003,3.0,800.0,1.326187667395208,12,142,470
474,541.0,1.0,1.0,635.0,424.0,0.07,4.0,400.0,1.315182986080491,158,91,471
312,349.0,1.0,1.0,317.0,424.0,0.07,4.0,400.0,1.447673771245661,158,121,471
788,925.0,1.0,1.0,1258.0,424.0,0.07,4.0,400.0,1.2272844394111189,158,21,471
139,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,1.9951812794522483,158,140,471
673,733.0,1.0,1.0,953.0,424.0,0.07,4.0,400.0,1.2797753124686593,158,98,471
493,548.0,1.0,1.0,635.0,424.0,0.07,6.0,200.0,1.3257553121136711,165,110,472
826,932.0,1.0,1.0,1258.0,424.0,0.07,6.0,200.0,1.235363814459008,165,59,472
306,356.0,1.0,1.0,317.0,424.0,0.07,6.0,200.0,1.438651423451583,165,115,472
659,740.0,1.0,1.0,953.0,424.0,0.07,6.0,200.0,1.2737001885841257,165,84,472
103,164.0,1.0,1.0,127.0,424.0,0.07,6.0,200.0,1.914452688121333,165,104,472
315,376.0,1.0,1.0,317.0,424.0,0.1,5.0,200.0,1.4501529913307558,185,124,479
465,568.0,1.0,1.0,635.0,424.0,0.1,5.0,200.0,1.3088103461255889,185,82,479
813,952.0,1.0,1.0,1258.0,424.0,0.1,5.0,200.0,1.233130212110429,185,46,479
129,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,1.96933733741239,185,130,479
672,760.0,1.0,1.0,953.0,424.0,0.1,5.0,200.0,1.279667920498078,185,97,479
477,502.0,1.0,1.0,635.0,424.0,0.03,6.0,600.0,1.317849307914989,119,94,480
308,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,1.4419336906611355,119,117,480
657,694.0,1.0,1.0,953.0,424.0,0.03,6.0,600.0,1.271814381165668,119,82,480
114,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,1.9471487934662544,119,115,480
839,886.0,1.0,1.0,1258.0,424.0,0.03,6.0,600.0,1.2384442364103974,119,72,480
713,627.0,1.0,1.0,953.0,424.0,0.007,1.0,800.0,1.3195127134568163,52,138,481
35,51.0,1.0,1.0,127.0,424.0,0.007,1.0,800.0,1.8008856330365768,52,36,481
234,243.0,1.0,1.0,317.0,424.0,0.007,1.0,800.0,1.3700059297797995,52,43,481
505,435.0,1.0,1.0,635.0,424.0,0.007,1.0,800.0,1.3318446623204503,52,122,481
909,819.0,1.0,1.0,1258.0,424.0,0.007,1.0,800.0,1.31956610540705,52,142,481
313,326.0,1.0,1.0,317.0,424.0,0.05,4.0,600.0,1.448377390612493,135,122,490
144,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,2.0004076377326485,135,145,490
803,902.0,1.0,1.0,1258.0,424.0,0.05,4.0,600.0,1.2299065084310623,135,36,490
665,710.0,1.0,1.0,953.0,424.0,0.05,4.0,600.0,1.2768593010810216,135,90,490
480,518.0,1.0,1.0,635.0,424.0,0.05,4.0,600.0,1.3189428267615662,135,97,490
284,365.0,1.0,1.0,317.0,424.0,0.1,2.0,400.0,1.4169777132430172,174,93,499
648,749.0,1.0,1.0,953.0,424.0,0.1,2.0,400.0,1.2686501433643829,174,73,499
147,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,2.006914270606248,174,148,499
846,941.0,1.0,1.0,1258.0,424.0,0.1,2.0,400.0,1.2415677629825472,174,79,499
489,557.0,1.0,1.0,635.0,424.0,0.1,2.0,400.0,1.3244854462300113,174,106,499
911,775.0,1.0,1.0,1258.0,424.0,0.003,2.0,800.0,1.3685483169439985,8,144,502
525,391.0,1.0,1.0,635.0,424.0,0.003,2.0,800.0,1.367582154608814,8,142,502
719,583.0,1.0,1.0,953.0,424.0,0.003,2.0,800.0,1.362073481988211,8,144,502
261,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,1.3875957553269622,8,70,502
1,7.0,1.0,1.0,127.0,424.0,0.003,2.0,800.0,1.7537895619327086,8,2,502
310,329.0,1.0,1.0,317.0,424.0,0.05,5.0,400.0,1.4434320355401875,138,119,506
121,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,1.960530023284783,138,122,506
482,521.0,1.0,1.0,635.0,424.0,0.05,5.0,400.0,1.3206331109241385,138,99,506
670,713.0,1.0,1.0,953.0,424.0,0.05,5.0,400.0,1.2784367139794837,138,95,506
838,905.0,1.0,1.0,1258.0,424.0,0.05,5.0,400.0,1.2383959461523153,138,71,506
677,717.0,1.0,1.0,953.0,424.0,0.05,6.0,400.0,1.280089323158191,142,102,516
122,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,1.96105550708777,142,123,516
829,909.0,1.0,1.0,1258.0,424.0,0.05,6.0,400.0,1.2368715452015064,142,62,516
485,525.0,1.0,1.0,635.0,424.0,0.05,6.0,400.0,1.3225928636838924,142,102,516
318,333.0,1.0,1.0,317.0,424.0,0.05,6.0,400.0,1.4527075527297486,142,127,516
647,727.0,1.0,1.0,953.0,424.0,0.07,2.0,800.0,1.2685586147480277,152,72,525
304,343.0,1.0,1.0,317.0,424.0,0.07,2.0,800.0,1.4376363890517467,152,113,525
486,535.0,1.0,1.0,635.0,424.0,0.07,2.0,800.0,1.3226052973399305,152,103,525
840,919.0,1.0,1.0,1258.0,424.0,0.07,2.0,800.0,1.2387672409140311,152,73,525
163,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,2.0599133280576702,152,164,525
666,691.0,1.0,1.0,953.0,424.0,0.03,5.0,800.0,1.2774255789628608,116,91,528
322,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,1.4593480298600106,116,131,528
475,499.0,1.0,1.0,635.0,424.0,0.03,5.0,800.0,1.315417495243729,116,92,528
849,883.0,1.0,1.0,1258.0,424.0,0.03,5.0,800.0,1.2444733939505528,116,82,528
131,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,1.975605703403224,116,132,528
844,899.0,1.0,1.0,1258.0,424.0,0.05,3.0,800.0,1.2407426362021012,132,77,531
662,707.0,1.0,1.0,953.0,424.0,0.05,3.0,800.0,1.2747533775284383,132,87,531
478,515.0,1.0,1.0,635.0,424.0,0.05,3.0,800.0,1.3182240888266867,132,95,531
